#"Step","Time (ps)","Potential Energy (kJ/mole)","Temperature (K)","Speed (ns/day)"
11115000,22230.000003611345,-203298.78784607782,300.32855925874264,156
11120000,22240.000003613382,-203136.51534005068,296.84094359367157,156
11125000,22250.00000361542,-203196.3348778641,306.53313341785724,156
11130000,22260.000003617457,-204073.5713498604,302.88216002275806,156
11135000,22270.000003619494,-203758.6283142236,299.22943736269434,156
11140000,22280.00000362153,-204050.09363014146,297.4936150633528,156
11145000,22290.00000362357,-203487.05975287897,304.0411523296309,156
11150000,22300.000003625606,-203552.5320838387,301.87288786898836,156
11155000,22310.000003627643,-204649.31311959843,300.4849359312032,156
11160000,22320.00000362968,-204076.45269465388,300.7124340062761,156
11165000,22330.000003631718,-203268.70286482456,301.42502285662437,156
11170000,22340.000003633755,-203202.42789515958,297.7108534336136,156
11175000,22350.000003635792,-203101.0762015999,299.5784834263649,156
11180000,22360.00000363783,-203119.75646820292,296.8519536061505,156
11185000,22370.000003639867,-202346.22359746508,294.7772165428349,156
11190000,22380.000003641904,-203610.15229413682,302.8649120062658,156
11195000,22390.00000364394,-204529.44288901344,301.18625249476355,156
11200000,22400.00000364598,-204449.9616292012,296.34442714176134,156
11205000,22410.000003648016,-203710.53475862776,302.57627207894654,156
11210000,22420.000003650053,-204150.54815251078,296.58897520195916,156
11215000,22430.00000365209,-203309.21561365842,304.5302773486265,156
11220000,22440.000003654128,-203673.04249316535,299.92783482205414,156
11225000,22450.000003656165,-204034.38935663598,295.76264822439373,156
11230000,22460.000003658202,-203211.30124251335,302.28825514156887,156
11235000,22470.00000366024,-203740.33364289487,298.47106396949897,156
11240000,22480.000003662277,-204190.74796825694,301.33025224245205,156
11245000,22490.000003664314,-203973.9364687954,301.3814385896983,156
11250000,22500.00000366635,-204409.30309976754,304.79276725035373,156
11255000,22510.00000366839,-204904.41220917262,303.4128386476104,156
11260000,22520.000003670426,-203574.71680781257,295.4359076770367,156
11265000,22530.000003672463,-204093.31413310103,301.5294839304805,156
11270000,22540.0000036745,-204422.03214378492,302.25510452588645,156
11275000,22550.000003676538,-203666.81192195078,294.6969753270772,156
11280000,22560.000003678575,-203998.19924044306,301.11237180631923,156
11285000,22570.000003680612,-203599.01987990434,304.0738025411601,156
11290000,22580.00000368265,-204061.37668297463,297.309875709767,156
11295000,22590.000003684687,-203859.3042412015,303.6031350269575,156
11300000,22600.000003686724,-204129.45159101917,306.37634482682125,156
11305000,22610.00000368876,-202695.96559279808,303.2930145650815,156
11310000,22620.0000036908,-204421.59843266068,299.2423691496738,156
11315000,22630.000003692836,-204185.97346033668,301.22474996414275,156
11320000,22640.000003694873,-203476.80196809792,301.40052306062285,156
11325000,22650.00000369691,-204124.01065249217,301.7959479105157,156
11330000,22660.000003698948,-202422.9738955415,304.5841472551185,156
11335000,22670.000003700985,-203725.11552282993,295.79966949596303,156
11340000,22680.000003703022,-203814.6585129589,302.8383358602998,156
11345000,22690.00000370506,-204093.56849580037,296.0745247085824,156
11350000,22700.000003707097,-203811.6484370235,301.10545824509444,156
11355000,22710.000003709134,-203250.670685741,304.4781781467736,156
11360000,22720.00000371117,-203575.72955984727,308.62253602569854,156
11365000,22730.00000371321,-203880.8264845882,304.8708895389775,156
11370000,22740.000003715246,-203762.4801658152,301.0889786738215,156
11375000,22750.000003717283,-204350.59527075163,300.78917355155113,156
11380000,22760.00000371932,-204097.20081417472,302.72310532633145,156
11385000,22770.000003721358,-204574.09302182414,302.32572647029536,156
11390000,22780.000003723395,-204071.50357783947,304.08504827946075,156
11395000,22790.000003725432,-203627.2925433165,301.05336977404454,156
11400000,22800.00000372747,-204873.8542595331,296.0730532067099,156
11405000,22810.000003729507,-203362.69705873833,294.4272953028784,156
11410000,22820.000003731544,-204348.73109820555,299.9681350652281,156
11415000,22830.00000373358,-204932.2734430855,301.73350416846745,156
11420000,22840.00000373562,-204006.8254242281,300.75665868618484,156
11425000,22850.000003737656,-203570.13853839762,302.0960053420512,156
11430000,22860.000003739693,-203934.8087416204,302.215382113841,156
11435000,22870.00000374173,-203977.28303241555,302.6474250034867,156
11440000,22880.000003743768,-204308.4532898994,297.3539404514697,156
11445000,22890.000003745805,-203742.05725265318,297.47997991440707,156
11450000,22900.000003747842,-204084.5717549345,300.8649197372541,156
11455000,22910.00000374988,-204417.62057884154,298.96098556295686,156
11460000,22920.000003751917,-203919.76009476034,298.72406221020134,156
11465000,22930.000003753954,-204073.56129576103,295.9690917828286,156
11470000,22940.00000375599,-204013.40909752902,300.9164197469931,156
11475000,22950.00000375803,-203410.76104262378,302.5835436070254,156
11480000,22960.000003760066,-204547.2029875943,299.04365221802664,156
11485000,22970.000003762103,-204158.04052271158,301.0962645876935,156
11490000,22980.00000376414,-203763.26576497487,301.4856646139092,156
11495000,22990.000003766178,-204005.37225830066,299.8832488439982,156
11500000,23000.000003768215,-203813.41748622688,301.5226727586654,156
11505000,23010.000003770252,-203477.7520336263,302.3563497374501,156
11510000,23020.00000377229,-203491.70280153677,302.55298686948146,156
11515000,23030.000003774327,-203038.44519205973,295.82098983218964,156
11520000,23040.000003776364,-204246.29212047067,299.5967994272194,156
11525000,23050.0000037784,-203804.85493398982,298.52120483104983,156
11530000,23060.00000378044,-204171.18670979724,298.24706985716585,156
11535000,23070.000003782476,-203455.67661436787,299.6734416247045,156
11540000,23080.000003784513,-204211.88268133265,304.4449314249007,156
11545000,23090.00000378655,-203806.03271388705,303.22530951069484,156
11550000,23100.000003788587,-203794.4806222415,300.1825166437343,156
11555000,23110.000003790625,-203377.27552517236,303.3372529595858,156
11560000,23120.000003792662,-203404.6050292031,300.20983584409373,156
11565000,23130.0000037947,-204344.02204368974,302.0657346641166,156
11570000,23140.000003796737,-203536.776118009,295.56947637256667,156
11575000,23150.000003798774,-204026.0245158252,303.90043916258804,156
11580000,23160.00000380081,-204218.3006076211,300.1630754166188,156
11585000,23170.00000380285,-203781.53004272352,306.1814269573029,156
11590000,23180.000003804886,-204076.4787326412,296.6862268529696,156
11595000,23190.000003806923,-204178.39506401925,303.1005130779351,156
11600000,23200.00000380896,-203341.0696909743,301.413190630789,156
11605000,23210.000003810997,-203856.171054277,302.770162088476,156
11610000,23220.000003813035,-203663.70461944456,298.54556248848183,156
11615000,23230.000003815072,-203705.90195042163,301.60655000999816,156
11620000,23240.00000381711,-204031.23811636108,299.5530930534529,156
11625000,23250.000003819147,-203651.21261182416,297.96616215727227,156
11630000,23260.000003821184,-203297.0918719552,299.5531551015147,156
11635000,23270.00000382322,-203262.49153081758,296.7351918447948,156
11640000,23280.00000382526,-203459.92905319727,305.2107778060135,156
11645000,23290.000003827296,-204749.10972315643,303.92714166534716,156
11650000,23300.000003829333,-203266.4072801381,297.19673981524403,156
11655000,23310.00000383137,-203848.60808441148,306.17822102506153,156
11660000,23320.000003833407,-204115.06894142355,302.1171649999934,156
11665000,23330.000003835445,-203360.26564986596,303.9289267124456,156
11670000,23340.000003837482,-203513.9962067305,305.29205145243,156
11675000,23350.00000383952,-203466.41585364717,297.88854712150726,156
11680000,23360.000003841556,-203855.5415251098,299.64031492496287,156
11685000,23370.000003843594,-204141.34476542228,300.46255009459145,156
11690000,23380.00000384563,-203658.2194084227,296.78908142415224,156
11695000,23390.00000384767,-203760.03074616473,299.889411608814,156
11700000,23400.000003849706,-203477.84170821204,303.6073637904628,156
11705000,23410.000003851743,-203107.6974404843,297.31766442945565,156
11710000,23420.00000385378,-203907.46857281495,291.90996899173433,156
11715000,23430.000003855817,-203829.6992888631,298.8998435777157,156
11720000,23440.000003857855,-204548.57864149066,299.32607823143167,156
11725000,23450.000003859892,-204247.4876334112,296.7184267469117,156
11730000,23460.00000386193,-204153.63314163464,300.64457918382357,156
11735000,23470.000003863966,-204022.76121767366,298.4779878941585,156
11740000,23480.000003866004,-203769.27356151643,302.546584344252,156
11745000,23490.00000386804,-202902.6995929462,302.02973822171896,156
11750000,23500.00000387008,-203229.94567179715,304.1077960912302,156
11755000,23510.000003872115,-203337.55486469204,303.4057162771653,156
11760000,23520.000003874153,-203707.52137845277,300.49200642225816,156
11765000,23530.00000387619,-203307.07016071375,304.37757418656633,156
11770000,23540.000003878227,-204379.49001459347,300.61437496282855,156
11775000,23550.000003880265,-203366.95243581873,300.50672535833746,156
11780000,23560.000003882302,-203855.7626773807,299.6699707627428,156
11785000,23570.00000388434,-204297.51940255368,301.2042875554542,156
11790000,23580.000003886376,-204229.0407552136,299.4251082396753,156
11795000,23590.000003888414,-203828.8830935571,299.8976689484946,156
11800000,23600.00000389045,-203421.8783878088,299.3582654384091,156
11805000,23610.000003892488,-204209.27976107423,299.779143236198,156
11810000,23620.000003894525,-203634.72735210962,298.6780126998535,156
11815000,23630.000003896563,-203934.43427839142,305.66157906043605,156
11820000,23640.0000038986,-203815.87739714503,302.5462265673145,156
11825000,23650.000003900637,-204434.682097835,302.2575240026866,156
11830000,23660.000003902675,-203134.9746889791,294.8300056447362,156
11835000,23670.00000390471,-204151.1745400912,305.77879106847246,156
11840000,23680.00000390675,-203715.46009858383,302.22710545110016,156
11845000,23690.000003908786,-204068.25785695598,302.2630797779559,156
11850000,23700.000003910824,-203442.9111158991,300.7773700106402,156
11855000,23710.00000391286,-204079.7284346231,304.0600187564544,155
11860000,23720.000003914898,-203609.75486356346,296.132602146078,155
11865000,23730.000003916935,-202806.72506185446,298.7619071530452,155
11870000,23740.000003918973,-204378.1580302416,298.3550282602302,155
11875000,23750.00000392101,-203198.2860597073,301.55738159914875,155
11880000,23760.000003923047,-203849.71055258892,299.5120737324768,155
11885000,23770.000003925084,-203478.05927278392,298.5343422946859,155
11890000,23780.00000392712,-204192.87035084306,298.9932431377568,155
11895000,23790.00000392916,-203711.61090005876,296.9751451622142,155
11900000,23800.000003931196,-204149.62424387783,304.73431723408066,155
11905000,23810.000003933234,-203839.4022690293,301.67635335877094,155
11910000,23820.00000393527,-204422.35180185048,300.0232554580735,155
11915000,23830.000003937308,-203647.3857991587,299.3176689236234,155
11920000,23840.000003939345,-203620.4360411832,302.6457649208771,155
11925000,23850.000003941383,-203503.3043046986,300.8085221766904,155
11930000,23860.00000394342,-204268.8748235401,300.1140571433492,155
11935000,23870.000003945457,-203601.01490167843,301.3705318747755,155
11940000,23880.000003947494,-203445.44406220166,303.59068752475605,155
11945000,23890.00000394953,-203949.96598423168,300.729526920183,155
11950000,23900.00000395157,-203982.9161025869,295.3557040877969,155
11955000,23910.000003953606,-204488.2684072241,301.738361650286,155
11960000,23920.000003955643,-204441.61184681288,296.84094580439887,155
11965000,23930.00000395768,-203571.43014997174,300.78744560660374,155
11970000,23940.000003959718,-204423.50379742554,305.1328179222089,155
11975000,23950.000003961755,-204738.8522319689,301.9384262592813,155
11980000,23960.000003963793,-204007.93419659708,296.5544289598856,155
11985000,23970.00000396583,-203729.07516288524,305.84245213641225,155
11990000,23980.000003967867,-203952.05831494438,297.4278991352664,155
11995000,23990.000003969904,-204177.42789827648,301.83050081077823,155
12000000,24000.00000397194,-203731.774022207,307.34240626407325,155
12005000,24010.00000397398,-203723.06914308306,302.0323493180594,155
12010000,24020.000003976016,-203880.23702023155,304.98326753852643,155
12015000,24030.000003978053,-203912.0443415168,305.99431587940177,155
12020000,24040.00000398009,-203820.83617835504,299.1755372194388,155
12025000,24050.000003982128,-203591.3047833885,299.8196339619324,155
12030000,24060.000003984165,-203739.12495814718,296.967092959371,155
12035000,24070.000003986203,-204750.4439159776,295.8332550161783,155
12040000,24080.00000398824,-203994.30451308866,299.914448610081,155
12045000,24090.000003990277,-204236.2867624811,302.5807527375286,155
12050000,24100.000003992314,-203631.9028271247,299.76243073312105,155
12055000,24110.00000399435,-204086.12017376337,301.0756855885264,155
12060000,24120.00000399639,-204570.4002192053,297.69803932703377,155
12065000,24130.000003998426,-203171.05099105008,301.6395619129624,155
12070000,24140.000004000463,-203884.3450958886,300.5551413708275,155
12075000,24150.0000040025,-203686.1682062404,296.16229742639604,155
12080000,24160.000004004538,-204439.43765310198,302.594522310471,155
12085000,24170.000004006575,-203363.0537082256,298.23665660837355,155
12090000,24180.000004008612,-204219.3963329947,299.98915128661486,155
12095000,24190.00000401065,-203504.77842351922,300.5191515799986,155
12100000,24200.000004012687,-203778.46748036286,298.7858298993409,155
12105000,24210.000004014724,-204504.39990322047,300.85219825560847,155
12110000,24220.00000401676,-203297.57464133378,300.3789039329154,155
12115000,24230.0000040188,-203916.0867114407,307.1126653156345,155
12120000,24240.000004020836,-204553.2276719208,297.7714367507132,155
12125000,24250.000004022873,-202987.13730671187,297.97571957601343,155
12130000,24260.00000402491,-204150.21231360547,297.10029917924436,155
12135000,24270.000004026948,-203374.73918076395,305.4885625868476,155
12140000,24280.000004028985,-203738.78407905984,301.65499058850367,155
12145000,24290.000004031022,-203881.1321180031,304.7466513274997,155
12150000,24300.00000403306,-204268.99003969575,298.8473041578755,155
12155000,24310.000004035097,-204596.9885533282,304.6034611568635,155
12160000,24320.000004037134,-204036.09256780427,299.99466803208395,155
12165000,24330.00000403917,-203506.0991904384,295.82426919706137,155
12170000,24340.00000404121,-204048.09748879983,297.021993149468,155
12175000,24350.000004043246,-203782.65691478224,301.90418460071965,155
12180000,24360.000004045283,-204093.46969988674,304.2371844684382,155
12185000,24370.00000404732,-203957.03425469622,297.76610634047165,155
12190000,24380.000004049358,-203470.8983294214,301.6444154878854,155
12195000,24390.000004051395,-203126.6197122814,297.33779495989995,155
12200000,24400.000004053432,-203678.8628031062,302.6029090636361,155
12205000,24410.00000405547,-203211.16942711966,304.35786763847045,155
12210000,24420.000004057507,-203972.94379405375,301.8378404581585,155
12215000,24430.000004059544,-204449.09180098842,298.64814554450845,155
12220000,24440.00000406158,-204539.36282755178,299.4309476204768,155
12225000,24450.00000406362,-204281.59138069896,299.2615774050223,155
12230000,24460.000004065656,-203954.73618432658,299.10111380396654,155
12235000,24470.000004067693,-203415.57099811384,295.5434097427295,155
12240000,24480.00000406973,-203318.29116288514,297.15848995414694,155
12245000,24490.000004071768,-204239.40134755487,298.32265606480456,155
12250000,24500.000004073805,-204023.76277638075,297.82418811476714,155
12255000,24510.000004075842,-203739.91660611634,297.6844561899508,155
12260000,24520.00000407788,-204875.2130451185,300.25039410201083,155
12265000,24530.000004079917,-203887.2308704775,300.5820672956799,155
12270000,24540.000004081954,-204101.0241472635,298.40448916920667,155
12275000,24550.00000408399,-203629.7841014465,297.8748156728088,155
12280000,24560.00000408603,-203373.61397799337,303.53869644996905,155
12285000,24570.000004088066,-204089.38705210795,300.18294982508206,155
12290000,24580.000004090103,-203330.94830530987,298.38355788855546,155
12295000,24590.00000409214,-204136.99319277809,301.83812961895404,155
12300000,24600.000004094178,-204603.27527528838,298.76474941755174,155
12305000,24610.000004096215,-203457.20186256408,299.7330260257672,155
12310000,24620.000004098252,-203676.07761964237,296.19231483233597,155
12315000,24630.00000410029,-203382.2834101239,297.3886073964736,155
12320000,24640.000004102327,-203464.16930837522,298.11265271435906,155
12325000,24650.000004104364,-203932.50718644785,298.46539472609055,155
12330000,24660.0000041064,-203412.11268054543,301.2365148555712,155
12335000,24670.00000410844,-204005.95167983358,299.30736188873385,155
12340000,24680.000004110476,-203393.0092263244,298.1723060909759,155
12345000,24690.000004112513,-203089.1675271747,299.2009722391124,155
12350000,24700.00000411455,-204069.90466203913,295.5441786497592,155
12355000,24710.000004116588,-203677.4060865714,290.57883814360395,155
12360000,24720.000004118625,-203616.75560355268,301.2746864647283,155
12365000,24730.000004120662,-203905.84907383448,302.3653134723552,155
12370000,24740.0000041227,-203929.02768900502,301.73073228918463,155
12375000,24750.000004124737,-203736.52147620392,300.6829153579514,155
12380000,24760.000004126774,-204031.85341562715,298.9468289520068,155
12385000,24770.00000412881,-203177.74279429426,304.83012394095,155
12390000,24780.00000413085,-203366.29019141325,306.12028295739583,155
12395000,24790.000004132886,-203424.6508823434,304.25305814751886,155
12400000,24800.000004134923,-204483.70293261053,303.14258432084546,155
12405000,24810.00000413696,-205151.56142957986,303.18488104621764,155
12410000,24820.000004138998,-203571.79445718986,300.48527002001794,155
12415000,24830.000004141035,-202872.61435044673,304.66818825133134,155
12420000,24840.000004143072,-203561.8621317686,301.1975867250388,155
12425000,24850.00000414511,-204055.12921640964,295.62507384307105,155
12430000,24860.000004147147,-204068.03620804846,301.9927757413074,155
12435000,24870.000004149184,-203368.1276787239,303.11548453609805,155
12440000,24880.00000415122,-204049.30565670156,300.17625929530044,155
12445000,24890.00000415326,-204425.22496000747,294.45846898187045,155
12450000,24900.000004155296,-204078.05109365098,305.078283195214,155
12455000,24910.000004157333,-203373.45737445832,295.42835564298514,155
12460000,24920.00000415937,-204377.52360237937,296.8924013695434,155
12465000,24930.000004161408,-204169.38041957188,301.27728434318516,155
12470000,24940.000004163445,-203608.44192537642,298.11997963370703,155
12475000,24950.000004165482,-203890.18184588,297.0414329740077,155
12480000,24960.00000416752,-203487.35602633597,299.6277624855246,155
12485000,24970.000004169557,-203813.59509309952,303.64861345556096,155
12490000,24980.000004171594,-203992.01084075007,300.91005273411963,155
12495000,24990.00000417363,-203761.9825550199,300.34238136522634,155
12500000,25000.00000417567,-203048.98567024316,299.979730125794,155
12505000,25010.000004177706,-203917.15157149453,304.0138970663539,155
12510000,25020.000004179743,-203317.83196958213,302.30264720621625,155
12515000,25030.00000418178,-204704.14612917707,296.4338519792726,155
12520000,25040.000004183818,-204078.131582301,300.18296960286915,155
12525000,25050.000004185855,-203569.96833814646,301.9083794974327,155
12530000,25060.000004187892,-203680.43589610816,298.0609515904041,155
12535000,25070.00000418993,-203323.5555215967,306.27896971402,155
12540000,25080.000004191967,-203303.07147633296,302.5958150691267,155
12545000,25090.000004194004,-204278.63800072216,302.1347605449627,155
12550000,25100.00000419604,-203510.30091694556,296.1937866378182,155
12555000,25110.00000419808,-203645.27479021915,299.938426351596,155
12560000,25120.000004200116,-203073.05710967758,299.73264491936544,155
12565000,25130.000004202153,-203842.89746576722,303.37011599792874,155
12570000,25140.00000420419,-204486.60659135366,302.8313420408634,155
12575000,25150.000004206227,-203515.16066027607,301.471541357407,155
12580000,25160.000004208265,-203425.82759672042,299.92313235507027,155
12585000,25170.000004210302,-203955.11100938963,306.3977584624222,155
12590000,25180.00000421234,-204319.6134280439,301.3039607766278,155
12595000,25190.000004214377,-204222.23149588017,298.42319863790425,155
12600000,25200.000004216414,-203795.7746673784,303.1275392546819,155
12605000,25210.00000421845,-204156.16436936066,299.2233072191154,155
12610000,25220.00000422049,-203956.641182962,302.4564595505441,155
12615000,25230.000004222526,-203921.96412191645,299.6468106193318,155
12620000,25240.000004224563,-203235.72978292103,300.4116920820706,155
12625000,25250.0000042266,-203911.09269446775,299.78810762056327,155
12630000,25260.000004228637,-203077.29123846744,293.7150603579067,155
12635000,25270.000004230675,-204298.56698624347,302.99632356553155,155
12640000,25280.000004232712,-204179.51726622332,302.25887212021786,155
12645000,25290.00000423475,-205019.68381136062,298.2221688208084,155
12650000,25300.000004236786,-203880.8455436877,298.92281267228475,155
12655000,25310.000004238824,-204086.49675211858,298.10155686313715,155
12660000,25320.00000424086,-203625.62271355337,298.50614501987076,155
12665000,25330.0000042429,-203814.2519574674,301.07338769890094,155
12670000,25340.000004244936,-202834.38169833797,302.7491406906685,155
12675000,25350.000004246973,-202984.00966512004,300.78550977908355,155
12680000,25360.00000424901,-204562.29047924152,295.18132837561507,155
12685000,25370.000004251047,-203454.43487177254,305.63558412994985,155
12690000,25380.000004253085,-203729.7824540391,299.38287032944265,155
12695000,25390.000004255122,-203141.9256997928,297.1492375406464,155
12700000,25400.00000425716,-204059.72569067904,299.02707350964147,155
12705000,25410.000004259196,-204390.6624535427,299.75647861576226,154
12710000,25420.000004261234,-203976.22134410322,300.4741390785391,154
12715000,25430.00000426327,-203521.72344837838,302.8867006578602,154
12720000,25440.00000426531,-203598.94193012558,301.96106187290223,154
12725000,25450.000004267346,-204418.13399249734,300.34554356180536,154
12730000,25460.000004269383,-203524.5621452228,298.77877302127456,154
12735000,25470.00000427142,-203516.00283641787,304.59259630386293,154
12740000,25480.000004273457,-203700.25450783456,303.629938502259,154
12745000,25490.000004275495,-204282.74153119035,299.1544415854118,154
12750000,25500.000004277532,-203683.70293098467,302.7294485678019,154
12755000,25510.00000427957,-203671.5397534381,298.27723161249196,154
12760000,25520.000004281606,-204170.43039484846,300.24022934480286,154
12765000,25530.000004283644,-204283.0554819823,303.21502081827697,154
12770000,25540.00000428568,-203157.1473253502,299.5020986346771,154
12775000,25550.00000428772,-204369.11082945694,301.42921723934535,154
12780000,25560.000004289755,-204347.2056851026,299.3764150743902,154
12785000,25570.000004291793,-203352.03749184893,298.54341070144943,154
12790000,25580.00000429383,-203241.2700096356,298.9953604670936,154
12795000,25590.000004295867,-203597.6091470268,302.35609688029973,154
12800000,25600.000004297905,-203896.34398598562,300.5731201417747,154
12805000,25610.00000429994,-204311.55820196716,299.0858271830109,154
12810000,25620.00000430198,-203705.9475231947,298.71319997764357,154
12815000,25630.000004304016,-203275.56627487123,297.7360887065231,154
12820000,25640.000004306054,-204298.175703672,302.98599045847595,154
12825000,25650.00000430809,-203393.97093695297,302.07047587809546,154
12830000,25660.000004310128,-203560.77365883044,303.1516249141686,154
12835000,25670.000004312165,-203493.03744383575,299.6871181902739,154
12840000,25680.000004314203,-203939.3958815639,299.3328661444982,154
12845000,25690.00000431624,-203962.39224289742,295.6768286191463,154
12850000,25700.000004318277,-203490.99279910128,302.8855988718636,154
12855000,25710.000004320314,-204163.18008855253,299.6014322617596,154
12860000,25720.00000432235,-203719.4693803374,301.24073197330915,154
12865000,25730.00000432439,-203387.18101082125,297.96445522267015,154
12870000,25740.000004326426,-203912.96620453254,300.5352364037511,154
12875000,25750.000004328464,-204201.38731645478,300.6024055679182,154
12880000,25760.0000043305,-203972.45907019125,299.21038953392105,154
12885000,25770.000004332538,-204098.6643918869,303.9870291227347,154
12890000,25780.000004334575,-203320.0625024807,298.9736881753573,154
12895000,25790.000004336613,-203997.53441733785,301.8975573632882,154
12900000,25800.00000433865,-204308.1513795989,302.8763294568197,154
12905000,25810.000004340687,-203317.8288501571,301.2304835101499,154
12910000,25820.000004342724,-203700.24201704026,300.7704908743562,154
12915000,25830.00000434476,-204006.7010628892,304.46437932201945,154
12920000,25840.0000043468,-203817.74605113664,304.4217607207489,154
12925000,25850.000004348836,-203756.34690442553,297.4862019758695,154
12930000,25860.000004350873,-204290.56078251253,301.8111794253115,154
12935000,25870.00000435291,-203305.67262121278,304.14022924797746,154
12940000,25880.000004354948,-204196.31067446817,299.3367168283082,154
12945000,25890.000004356985,-204332.74149303185,301.8728928835077,154
12950000,25900.000004359023,-204010.229428894,301.71730237187705,154
12955000,25910.00000436106,-203938.59150149836,300.31495955820384,154
12960000,25920.000004363097,-203281.60385659174,302.826134871359,154
12965000,25930.000004365134,-204021.75384718052,302.51461071494396,154
12970000,25940.00000436717,-204031.80899170355,302.9560497179207,154
12975000,25950.00000436921,-203852.81365923444,303.90829567305445,154
12980000,25960.000004371246,-204474.3102570481,298.8029300155323,154
12985000,25970.000004373283,-203321.53282122058,302.54912026824024,154
12990000,25980.00000437532,-204182.19591109047,301.41700773197647,154
12995000,25990.000004377358,-203737.71461848833,300.31403627314006,154
13000000,26000.000004379395,-204106.50343835866,296.9086194110503,154
13005000,26010.000004381433,-203471.42330573953,294.7195001834413,154
13010000,26020.00000438347,-203771.93539180292,304.1576002339255,154
13015000,26030.000004385507,-203528.05124987557,294.4217300837213,154
13020000,26040.000004387544,-204431.12199008907,296.7244554783136,154
13025000,26050.00000438958,-204052.72173381888,299.3126395376706,154
13030000,26060.00000439162,-203653.1226990011,303.917709384794,154
13035000,26070.000004393656,-203526.54968325433,302.35670111081356,154
13040000,26080.000004395693,-204136.9414124505,299.93926060280677,154
13045000,26090.00000439773,-204242.8451485834,302.11011704843304,154
13050000,26100.000004399768,-202958.45559825806,298.73377452164675,154
13055000,26110.000004401805,-204083.3225867945,296.7675267111603,154
13060000,26120.000004403842,-203482.42572702235,298.9620860370638,154
13065000,26130.00000440588,-204017.55870367982,297.23657179073024,154
13070000,26140.000004407917,-203749.18788586336,296.85322283566103,154
13075000,26150.000004409954,-202792.8172324656,298.0162533340791,154
13080000,26160.00000441199,-203578.00714484672,295.28567487245647,154
13085000,26170.00000441403,-203538.69013056194,302.07961174364965,154
13090000,26180.000004416066,-204394.44915900042,300.07601994010537,154
13095000,26190.000004418103,-203903.69514621783,305.2232535591905,154
13100000,26200.00000442014,-204298.57367996522,299.95207384648364,154
13105000,26210.000004422178,-203980.23238953296,305.5592995080176,154
13110000,26220.000004424215,-204218.0091797012,301.79752674020585,154
13115000,26230.000004426252,-204507.87339183537,296.09313458556676,154
13120000,26240.00000442829,-203290.47991331166,299.64212293043016,154
13125000,26250.000004430327,-203620.46013242647,305.0933237885975,154
13130000,26260.000004432364,-203736.55106294004,297.6796332232944,154
13135000,26270.0000044344,-203584.90579366917,304.8966336926363,154
13140000,26280.00000443644,-203600.5770276246,297.3868338657692,154
13145000,26290.000004438476,-203824.89513035002,296.98643901050815,154
13150000,26300.000004440513,-203944.4966815199,308.67359358033605,154
13155000,26310.00000444255,-203466.98434571084,301.07167326062745,154
13160000,26320.000004444588,-203458.15759430395,299.85033297300015,154
13165000,26330.000004446625,-203762.97123819462,300.913681392101,154
13170000,26340.000004448662,-203858.59464014217,300.0951573073708,154
13175000,26350.0000044507,-203568.15966692788,297.4870352834748,154
13180000,26360.000004452737,-203767.3508256285,301.5213536355651,154
13185000,26370.000004454774,-203987.79609198775,305.1446153368371,154
13190000,26380.00000445681,-204124.86676245672,300.5905959050369,154
13195000,26390.00000445885,-203916.99610899552,304.76313253674914,154
13200000,26400.000004460886,-203650.5370035573,303.9820394592067,154
13205000,26410.000004462923,-203589.36349941418,300.4281805404658,154
13210000,26420.00000446496,-203931.5066974617,304.5524767044587,154
13215000,26430.000004466998,-204307.9447214182,298.0518155566932,154
13220000,26440.000004469035,-203760.7166775564,299.72700238988324,154
13225000,26450.000004471072,-203994.22357582278,304.34085767257073,154
13230000,26460.00000447311,-204350.29856807122,299.90586110659996,154
13235000,26470.000004475147,-203973.96126783534,301.7105110082849,154
13240000,26480.000004477184,-204589.24674958852,300.6487926195678,154
13245000,26490.00000447922,-204333.79837626696,302.052891718068,154
13250000,26500.00000448126,-204358.92734675563,301.9828398418557,154
13255000,26510.000004483296,-204513.00075399922,296.1888099508175,154
13260000,26520.000004485333,-203881.45284814422,297.134026823261,154
13265000,26530.00000448737,-204345.1798014188,299.5517164063888,154
13270000,26540.000004489408,-203623.4260328866,302.6078941625046,154
13275000,26550.000004491445,-203660.96186995634,300.20024002125353,154
13280000,26560.000004493482,-204540.5385047216,304.44992723007414,154
13285000,26570.00000449552,-203101.2878357867,301.0575366819529,154
13290000,26580.000004497557,-204279.00003441842,301.80879769979515,154
13295000,26590.000004499594,-203584.61961496843,299.6605579087548,154
13300000,26600.00000450163,-203641.6361184587,299.8152727843179,154
13305000,26610.00000450367,-203854.30280146445,298.3819440344014,154
13310000,26620.000004505706,-203297.94233557605,297.7585802900526,154
13315000,26630.000004507743,-203307.62632525957,302.9144868185605,154
13320000,26640.00000450978,-203124.00885322783,297.0024943991984,154
13325000,26650.000004511818,-204638.72128487926,299.26031153070096,154
13330000,26660.000004513855,-204080.20807913633,301.81902138147706,154
13335000,26670.000004515892,-204392.7573535206,299.55298285611076,154
13340000,26680.00000451793,-203994.71359340742,301.2065144746625,154
13345000,26690.000004519967,-203612.9934678442,301.49759118101065,154
13350000,26700.000004522004,-203946.0787957058,302.56032604276527,154
13355000,26710.00000452404,-203626.8356319858,302.6649102778619,154
13360000,26720.00000452608,-203527.08854766877,296.942384393066,154
13365000,26730.000004528116,-203017.51157304214,295.84689172701894,154
