#"Step","Time (ps)","Potential Energy (kJ/mole)","Temperature (K)","Speed (ns/day)"
12165000,24330.00000403917,-206666.0480874331,299.5939939519609,155
12170000,24340.00000404121,-206107.97293925763,300.24354218160386,155
12175000,24350.000004043246,-206923.42586211092,295.3497639237683,155
12180000,24360.000004045283,-205865.64001756662,306.4018974015533,155
12185000,24370.00000404732,-206625.0612490694,298.0525943066194,155
12190000,24380.000004049358,-206393.30195088603,298.42869159417995,155
12195000,24390.000004051395,-206911.1807551107,299.5604906947176,155
12200000,24400.000004053432,-206011.94358075236,301.1480714811071,155
12205000,24410.00000405547,-205905.0318527926,297.69784697690926,155
12210000,24420.000004057507,-206902.5899521272,300.4510307135213,155
12215000,24430.000004059544,-205631.0183233862,302.9191529492907,155
12220000,24440.00000406158,-205954.41564892372,299.0270661047481,155
12225000,24450.00000406362,-206346.99631462432,303.1904686621371,155
12230000,24460.000004065656,-206133.31108770508,300.8630493342624,155
12235000,24470.000004067693,-206657.9879081759,301.4587065191301,155
12240000,24480.00000406973,-206400.26334396598,301.55294708903926,155
12245000,24490.000004071768,-207005.32608569087,306.7147477115735,155
12250000,24500.000004073805,-205952.16526677972,299.35764005721785,155
12255000,24510.000004075842,-205916.23490129958,302.77758669167366,155
12260000,24520.00000407788,-206595.721984584,300.93691453027446,155
12265000,24530.000004079917,-205870.6427036879,297.53126491024386,155
12270000,24540.000004081954,-206067.2538487108,303.8873695141512,155
12275000,24550.00000408399,-206897.06334512413,298.4946421189302,155
12280000,24560.00000408603,-205738.435456516,297.9578471819241,155
12285000,24570.000004088066,-207004.9219227928,299.8457216494682,155
12290000,24580.000004090103,-206589.0780755839,301.5668095041938,155
12295000,24590.00000409214,-206337.01763529412,300.2014354801641,155
12300000,24600.000004094178,-205957.2605062509,302.0575955713866,155
12305000,24610.000004096215,-206067.89353001292,304.33207546433215,155
12310000,24620.000004098252,-206781.3923758805,297.0619982933495,155
12315000,24630.00000410029,-205529.2416468328,299.791328999461,155
12320000,24640.000004102327,-205960.94416867476,303.8347519706265,155
12325000,24650.000004104364,-206788.31910154351,295.30729218322324,155
12330000,24660.0000041064,-206574.98543947807,303.71346962098215,155
12335000,24670.00000410844,-205570.65009853698,302.4515462711489,155
12340000,24680.000004110476,-206339.12467693968,298.3460815498688,155
12345000,24690.000004112513,-206529.23132837692,305.0250015605076,155
12350000,24700.00000411455,-206919.16276790528,300.7267577362899,155
12355000,24710.000004116588,-206606.24822990608,295.53477732001363,155
12360000,24720.000004118625,-206376.90257991408,302.0169998640163,155
12365000,24730.000004120662,-206016.5024295078,295.92678766792653,155
12370000,24740.0000041227,-206454.07144363376,300.61654284478567,155
12375000,24750.000004124737,-206497.2957133432,302.331005765078,155
12380000,24760.000004126774,-206657.45092691993,302.16465626529765,155
12385000,24770.00000412881,-206765.90533480607,296.72172977027606,155
12390000,24780.00000413085,-205727.42443435616,302.1873883666831,155
12395000,24790.000004132886,-206244.34837907006,300.34838922101267,155
12400000,24800.000004134923,-206335.1839400679,300.50656185590066,155
12405000,24810.00000413696,-206852.08238194545,302.16113398632825,155
12410000,24820.000004138998,-205381.80703619274,296.0375248513504,155
12415000,24830.000004141035,-206071.2550360231,301.38007688906663,155
12420000,24840.000004143072,-206696.24392863794,298.5150504809308,155
12425000,24850.00000414511,-206449.408285212,296.1269502872939,155
12430000,24860.000004147147,-206791.7104494333,299.8198708260981,155
12435000,24870.000004149184,-206815.40170169435,298.0335271202516,155
12440000,24880.00000415122,-206776.90535285242,297.19061999164273,155
12445000,24890.00000415326,-205681.33524709905,302.71378166804567,155
12450000,24900.000004155296,-206328.01825010043,302.45580961911566,155
12455000,24910.000004157333,-205296.5396616743,300.4401117642876,155
12460000,24920.00000415937,-206282.66889792914,299.1646505192451,155
12465000,24930.000004161408,-206536.6590099926,297.5717650676759,155
12470000,24940.000004163445,-206079.31039968913,305.0760979691655,155
12475000,24950.000004165482,-205913.609344232,298.1789348228948,155
12480000,24960.00000416752,-206204.93870903493,299.91498453465107,155
12485000,24970.000004169557,-205945.46346975374,305.67496339229314,155
12490000,24980.000004171594,-205724.29796777118,299.3362486256311,155
12495000,24990.00000417363,-205939.88805642747,303.5967802144099,155
12500000,25000.00000417567,-206350.28440323437,305.23265744556045,155
12505000,25010.000004177706,-205940.80435729772,299.05992275263196,155
12510000,25020.000004179743,-206809.94538130309,298.48434508836175,155
12515000,25030.00000418178,-205362.8834280757,302.6182477145043,155
12520000,25040.000004183818,-207502.01483885234,301.6164148643837,155
12525000,25050.000004185855,-205789.68707505555,301.60817901409547,155
12530000,25060.000004187892,-206819.81505633437,300.8672275963658,155
12535000,25070.00000418993,-207062.51215307682,298.7683397055259,155
12540000,25080.000004191967,-207386.41813579446,300.02684429300666,155
12545000,25090.000004194004,-206837.35277087975,294.5981921732226,155
12550000,25100.00000419604,-206966.5765528927,301.7731839832194,155
12555000,25110.00000419808,-206697.86088597565,301.7780536268556,155
12560000,25120.000004200116,-206892.2320314974,296.61892550486766,155
12565000,25130.000004202153,-206081.55266057153,303.26836009796256,155
12570000,25140.00000420419,-205841.4863189439,298.67776212313527,155
12575000,25150.000004206227,-205849.93346195517,300.35892886419623,155
12580000,25160.000004208265,-206278.320271014,305.1915095088126,155
12585000,25170.000004210302,-206904.74680485518,296.0550225962175,155
12590000,25180.00000421234,-206239.59382135747,296.0559640128022,155
12595000,25190.000004214377,-206254.31985264376,297.3168558694739,155
12600000,25200.000004216414,-205741.14946269605,303.83018197095134,155
12605000,25210.00000421845,-206140.8155892589,301.45528460060234,155
12610000,25220.00000422049,-206355.9518492755,301.15534832153804,155
12615000,25230.000004222526,-206811.30345953768,304.41781616623103,155
12620000,25240.000004224563,-206345.09688342037,303.0162201184934,155
12625000,25250.0000042266,-206046.30194708938,297.5290300679182,155
12630000,25260.000004228637,-205926.85922529805,299.11276863761964,155
12635000,25270.000004230675,-205976.82672842755,300.3556299510773,155
12640000,25280.000004232712,-205784.42493822007,301.45807262508276,155
12645000,25290.00000423475,-205358.09227387467,302.02146191871014,155
12650000,25300.000004236786,-205911.2979658019,298.18570071506133,154
12655000,25310.000004238824,-206421.28262850794,302.02896055468284,154
12660000,25320.00000424086,-206046.26816949435,299.3604370241531,154
12665000,25330.0000042429,-206677.87443505763,298.02605295840857,154
12670000,25340.000004244936,-206302.610197552,301.4788382154817,154
12675000,25350.000004246973,-205973.86408752983,298.03265255798755,154
12680000,25360.00000424901,-206274.51294756483,297.2610052914322,154
12685000,25370.000004251047,-206877.40284491272,300.03575482151217,154
12690000,25380.000004253085,-205995.85220182315,300.59295926151435,154
12695000,25390.000004255122,-206154.45388923248,299.28981217264004,154
12700000,25400.00000425716,-206771.81663767516,300.96765311738267,154
12705000,25410.000004259196,-206012.55274167308,304.5829850801772,154
12710000,25420.000004261234,-206703.62175817287,303.29762931973136,154
12715000,25430.00000426327,-206878.21166035102,296.14880165788435,154
12720000,25440.00000426531,-206188.45956430282,300.89630068094357,154
12725000,25450.000004267346,-205071.7534693631,304.070016528077,154
12730000,25460.000004269383,-205649.97533313057,300.04647824218534,154
12735000,25470.00000427142,-206323.5172507955,299.97221941266406,154
12740000,25480.000004273457,-206464.5468321076,299.2517899018571,154
12745000,25490.000004275495,-206199.50938151835,302.68509119084945,154
12750000,25500.000004277532,-205715.47571323405,297.2667937486997,154
12755000,25510.00000427957,-205820.02471573406,298.90735157271814,154
12760000,25520.000004281606,-206296.46570475807,300.5150871880407,154
12765000,25530.000004283644,-205554.65468053787,295.8890329457843,154
12770000,25540.00000428568,-207074.44541275443,298.6963522263598,154
12775000,25550.00000428772,-207236.4914357568,298.55160047578414,154
12780000,25560.000004289755,-206141.66042785847,305.7804289748929,154
12785000,25570.000004291793,-206240.94635400374,300.61658865213207,154
12790000,25580.00000429383,-207162.46681002597,300.0455782597274,154
12795000,25590.000004295867,-206039.234924654,300.5100652098449,154
12800000,25600.000004297905,-205983.7709807692,301.6714453749637,154
12805000,25610.00000429994,-206628.23839372315,301.9046270732516,154
12810000,25620.00000430198,-206304.71929633687,298.48305278507206,154
12815000,25630.000004304016,-205995.5465803519,299.64482735572375,154
12820000,25640.000004306054,-206681.72381911892,295.5075360359633,154
12825000,25650.00000430809,-206739.84849498968,299.6611964801796,154
12830000,25660.000004310128,-205604.63777389843,296.77615352654914,154
12835000,25670.000004312165,-206174.88769294054,298.1760106233759,154
12840000,25680.000004314203,-205977.87327741948,299.3000805657765,154
12845000,25690.00000431624,-206791.39141647716,300.7565416926214,154
12850000,25700.000004318277,-206699.545154784,303.80106836475215,154
12855000,25710.000004320314,-206825.4193539652,300.670563376664,154
12860000,25720.00000432235,-207060.8226779916,302.28737367123534,154
12865000,25730.00000432439,-206647.8964731804,296.09985696696725,154
12870000,25740.000004326426,-206492.27038551902,301.561882337034,154
12875000,25750.000004328464,-205810.97474524088,305.13607226607894,154
12880000,25760.0000043305,-206009.23629703664,303.52562347236216,154
12885000,25770.000004332538,-206323.83616290707,301.92117202707595,154
12890000,25780.000004334575,-207314.4229155007,295.0980456801484,154
12895000,25790.000004336613,-206334.04128048173,303.8206970235351,154
12900000,25800.00000433865,-206263.2272805057,300.68747072582073,154
12905000,25810.000004340687,-206267.3258919255,297.5090373883716,154
12910000,25820.000004342724,-206511.37968499563,300.2207118428271,154
12915000,25830.00000434476,-206806.84789356636,300.9416633171717,154
12920000,25840.0000043468,-206402.34295831458,301.9378034096311,154
12925000,25850.000004348836,-205924.1746610651,301.466076271017,154
12930000,25860.000004350873,-206616.23928314378,303.7304289070458,154
12935000,25870.00000435291,-205988.81476904918,304.4431056780168,154
12940000,25880.000004354948,-206660.83070592373,297.3942359276951,154
12945000,25890.000004356985,-207063.09579415224,301.0079707954907,154
12950000,25900.000004359023,-206688.5158139607,297.263360027932,154
12955000,25910.00000436106,-206448.09166134114,302.1792278179368,154
12960000,25920.000004363097,-207155.9025059418,300.5819434670157,154
12965000,25930.000004365134,-206337.39285597997,298.10231459666306,154
12970000,25940.00000436717,-206473.41561546933,300.9362425622344,154
12975000,25950.00000436921,-206576.38936001027,299.61004864624414,154
12980000,25960.000004371246,-206458.61821191933,296.0563424394172,154
12985000,25970.000004373283,-205803.16746536107,300.9694781812181,154
12990000,25980.00000437532,-206263.3947920868,303.0786173103967,154
12995000,25990.000004377358,-206532.5457526592,302.37797692802576,154
13000000,26000.000004379395,-206977.85552679014,298.75570966372914,154
13005000,26010.000004381433,-206783.01538399316,299.17413416020594,154
13010000,26020.00000438347,-206951.45716139174,299.97469834458525,154
13015000,26030.000004385507,-206903.62759571616,300.9288311150937,154
13020000,26040.000004387544,-206218.17601565016,299.916438562156,154
13025000,26050.00000438958,-206769.27821249457,303.54355849947297,154
13030000,26060.00000439162,-206497.44338678033,299.96508875897234,154
13035000,26070.000004393656,-206899.84142429393,300.1869201840963,154
13040000,26080.000004395693,-206116.3687470766,301.48687028947484,154
13045000,26090.00000439773,-205570.8089258864,300.1766400754037,154
13050000,26100.000004399768,-206458.41794067586,299.5046709818275,154
13055000,26110.000004401805,-206792.8029463509,298.48803354417095,154
13060000,26120.000004403842,-206640.79327603057,297.66477728988195,154
13065000,26130.00000440588,-207187.5684331793,300.57948523094143,154
13070000,26140.000004407917,-206664.51847753522,298.06225711936224,154
13075000,26150.000004409954,-206343.69499228906,299.73051246365867,154
13080000,26160.00000441199,-205801.71810578438,298.0783263499406,154
13085000,26170.00000441403,-206404.1333938312,300.7003403352363,154
13090000,26180.000004416066,-206566.45283211034,300.8876747658357,154
13095000,26190.000004418103,-206431.20170379302,302.60270202604863,154
13100000,26200.00000442014,-206860.1129777491,303.2285438525399,154
13105000,26210.000004422178,-207021.83721975435,296.86983946790593,154
13110000,26220.000004424215,-206852.03287000803,299.90760888416474,154
13115000,26230.000004426252,-205726.3376109302,301.083101305877,154
13120000,26240.00000442829,-206008.44611577154,300.10463729292263,154
13125000,26250.000004430327,-205547.41462887754,297.62385574971097,154
13130000,26260.000004432364,-206422.66832273907,299.2012705533016,154
13135000,26270.0000044344,-206429.9171568331,304.0471880067562,154
13140000,26280.00000443644,-206733.91240356932,303.01805345436554,154
13145000,26290.000004438476,-205493.65626532806,302.17212319668585,154
13150000,26300.000004440513,-205954.62263159524,305.7870147669826,154
13155000,26310.00000444255,-206204.13812568353,300.78255709154666,154
13160000,26320.000004444588,-206054.94950265356,299.4577254572022,154
13165000,26330.000004446625,-206756.58532542316,300.67014661163773,154
13170000,26340.000004448662,-206932.52803294314,295.4722726038791,154
13175000,26350.0000044507,-206731.72720784275,300.6256405175893,154
13180000,26360.000004452737,-206281.75698242558,299.1626686157288,154
13185000,26370.000004454774,-206135.4490830429,300.9560841881841,154
13190000,26380.00000445681,-206520.2391750567,300.92992324174435,154
13195000,26390.00000445885,-206742.5147900409,300.2071066747712,154
13200000,26400.000004460886,-207231.9596061199,292.60867936976695,154
13205000,26410.000004462923,-206169.1926850581,298.1251542719069,154
13210000,26420.00000446496,-206750.37512285204,300.3550417555412,154
13215000,26430.000004466998,-206460.7276749427,299.1056246083649,154
13220000,26440.000004469035,-207124.4073311768,300.3217036141107,154
13225000,26450.000004471072,-206642.36626561964,299.13881278261005,154
13230000,26460.00000447311,-206594.47743634693,299.2077137194789,154
13235000,26470.000004475147,-206299.68153938197,298.3008098334125,154
13240000,26480.000004477184,-205598.51244845707,301.3117545173712,154
13245000,26490.00000447922,-207141.15390044881,300.1007915368449,154
13250000,26500.00000448126,-206205.32337032224,296.98679753186855,154
13255000,26510.000004483296,-205698.81764265976,298.64224646784834,154
13260000,26520.000004485333,-206099.36657063582,300.84877329657724,154
13265000,26530.00000448737,-206748.0198849875,301.655766299852,154
13270000,26540.000004489408,-206652.90154636942,300.5417515840596,154
13275000,26550.000004491445,-207161.81421525904,298.8836078717602,154
13280000,26560.000004493482,-205991.33502065216,295.01649877124396,154
13285000,26570.00000449552,-206482.14630631858,302.4690973057286,154
13290000,26580.000004497557,-206104.24630925513,305.58861609634914,154
13295000,26590.000004499594,-206648.2524831401,294.28278742862744,154
13300000,26600.00000450163,-206355.12208807888,299.81866833563936,154
13305000,26610.00000450367,-206166.86160904134,300.3856469575769,154
13310000,26620.000004505706,-206399.5957120792,299.1170001664961,154
13315000,26630.000004507743,-206016.54769210063,294.9064979590742,154
13320000,26640.00000450978,-206930.57269374898,300.52110466571906,154
13325000,26650.000004511818,-206537.19351454184,302.03441933009975,154
13330000,26660.000004513855,-206573.26639864407,303.272271041654,154
13335000,26670.000004515892,-207263.1420185254,296.19812020307364,154
13340000,26680.00000451793,-206262.31137797283,301.55020807984715,154
13345000,26690.000004519967,-206161.53279244236,298.6120577724116,154
13350000,26700.000004522004,-206749.14982385305,299.2099734972776,154
13355000,26710.00000452404,-206348.4005292448,296.3220489324397,154
13360000,26720.00000452608,-206754.03206044133,301.109596610096,154
13365000,26730.000004528116,-206528.58870908653,297.12162225917075,154
13370000,26740.000004530153,-205807.3467206849,300.69778363429634,154
13375000,26750.00000453219,-205677.06271148275,305.40631275298375,154
13380000,26760.000004534228,-206257.41024965222,300.7769925689007,154
13385000,26770.000004536265,-205796.8123615546,303.8769435540207,154
13390000,26780.000004538302,-205969.2219453348,296.42032716715084,154
13395000,26790.00000454034,-206781.00161970186,299.35269887443064,154
13400000,26800.000004542377,-206347.4469047268,301.56415879893393,154
13405000,26810.000004544414,-206095.2360371434,299.7501567880365,154
13410000,26820.00000454645,-206615.04559944454,298.8051445977792,154
13415000,26830.00000454849,-206371.18236229185,305.8908410600446,154
13420000,26840.000004550526,-207182.29453931318,298.008662179429,154
13425000,26850.000004552563,-206872.8432257519,295.5111275566816,154
13430000,26860.0000045546,-205823.05451348424,300.71836425719596,154
13435000,26870.000004556638,-206847.57188757428,298.7292371698406,154
13440000,26880.000004558675,-206147.47667055682,303.9136598802447,154
13445000,26890.000004560712,-206687.35536301334,297.74780055838835,154
13450000,26900.00000456275,-206472.17743245733,300.57656059945407,154
13455000,26910.000004564787,-205954.24502062984,300.00197020541236,154
13460000,26920.000004566824,-206710.7617845164,299.6280951861131,154
13465000,26930.00000456886,-205831.18006011785,293.6349870878762,154
13470000,26940.0000045709,-206488.67193711107,301.85062469215234,154
13475000,26950.000004572936,-206672.4716229398,300.10255586562795,154
13480000,26960.000004574973,-206715.10357138875,302.37948906530863,154
13485000,26970.00000457701,-206387.10465502203,301.22226011917917,154
13490000,26980.000004579048,-206889.1779035984,307.1921346466979,154
13495000,26990.000004581085,-206189.60449660954,299.46222614252173,154
13500000,27000.000004583122,-206851.4481604757,298.2178050506783,154
13505000,27010.00000458516,-206754.52973893087,298.56443376812865,154
13510000,27020.000004587197,-206119.21717750945,296.62245873657196,154
13515000,27030.000004589234,-205523.20007835038,300.74289152946585,154
13520000,27040.00000459127,-206716.46420348715,299.28951144279597,154
13525000,27050.00000459331,-206372.25558361888,302.3882405888009,154
13530000,27060.000004595346,-205728.8093293201,300.77345228820826,154
13535000,27070.000004597383,-206497.3866585485,298.80882494299055,154
13540000,27080.00000459942,-206600.33869200782,299.1172512095605,154
13545000,27090.000004601457,-205829.79954212764,299.5218992924594,154
13550000,27100.000004603495,-206333.5990961661,298.50916699982554,154
13555000,27110.000004605532,-206069.34773848683,305.13174192311783,154
13560000,27120.00000460757,-206878.01841603557,301.66159052933784,154
13565000,27130.000004609607,-205756.74910092494,304.4292647797196,154
13570000,27140.000004611644,-206614.08349713625,303.21442156375093,153
13575000,27150.00000461368,-206310.73595308815,299.25512957705706,153
13580000,27160.00000461572,-206321.5520070903,303.8294161327609,153
13585000,27170.000004617756,-206889.86301600654,300.56373982745265,153
13590000,27180.000004619793,-205872.12175773724,299.58845019267125,153
13595000,27190.00000462183,-206033.2545305572,302.5334509615552,153
13600000,27200.000004623867,-205733.03222965647,302.76036551976694,153
13605000,27210.000004625905,-206497.93969573197,297.6370284978242,153
13610000,27220.000004627942,-206631.88089038536,297.43848230252183,153
13615000,27230.00000462998,-206401.7017216565,305.5351158718162,153
13620000,27240.000004632016,-206399.16964675707,303.8527804854271,153
13625000,27250.000004634054,-206781.37140095455,303.72941000713126,153
13630000,27260.00000463609,-206842.49212332966,301.3355748088496,153
13635000,27270.00000463813,-207225.82942886045,296.7781265458358,153
13640000,27280.000004640166,-205865.9228314755,300.8474262424425,153
13645000,27290.000004642203,-206515.57227727957,302.81884500315294,153
13650000,27300.00000464424,-206684.0893331651,300.315643522991,153
13655000,27310.000004646277,-206218.63122718246,299.81637123266876,153
13660000,27320.000004648315,-207580.4115882907,294.52162056210693,153
13665000,27330.000004650352,-207086.1263015836,299.71903868136695,153
13670000,27340.00000465239,-206355.15227096388,302.41015178639515,153
13675000,27350.000004654426,-205545.4326219454,300.61824655265764,153
13680000,27360.000004656464,-207014.939163315,295.1221537607037,153
13685000,27370.0000046585,-206773.421304657,299.5434635159549,153
13690000,27380.00000466054,-206914.91594335658,301.266998629668,153
13695000,27390.000004662576,-206655.05605834734,297.2145569005828,153
13700000,27400.000004664613,-206904.96803674812,302.05796066484544,153
13705000,27410.00000466665,-206437.27690049494,300.97343716984,153
13710000,27420.000004668687,-207025.541679063,298.85071109818875,153
13715000,27430.000004670725,-206297.92843816872,299.71466631398874,153
13720000,27440.000004672762,-206535.22297124716,297.45284074843073,153
13725000,27450.0000046748,-207213.5647145413,299.0487097408183,153
13730000,27460.000004676836,-207112.4896241068,305.14649065107216,153
13735000,27470.000004678874,-206570.96965101978,298.04121655212685,153
13740000,27480.00000468091,-206573.7034493984,304.6569123225794,153
13745000,27490.00000468295,-207085.3261476485,299.56001846462857,153
13750000,27500.000004684985,-206878.793066856,302.7140808311068,153
13755000,27510.000004687023,-207297.07304579648,296.0558180523518,153
13760000,27520.00000468906,-207174.51199726656,299.6216846151836,153
13765000,27530.000004691097,-206243.59727039456,300.95047679099406,153
13770000,27540.000004693135,-206879.92943150364,306.11019931815696,153
13775000,27550.00000469517,-206125.69023571897,297.10315792886956,153
13780000,27560.00000469721,-206915.76102342596,298.72979941141745,153
13785000,27570.000004699246,-206110.83832195157,298.13642807431125,153
13790000,27580.000004701284,-206681.06163124891,298.16826716980563,153
13795000,27590.00000470332,-205678.63673906017,303.2647151506642,153
13800000,27600.000004705358,-206748.20414158748,299.4671659573682,153
13805000,27610.000004707395,-206658.85858421237,303.1926314548134,153
13810000,27620.000004709433,-206437.21149842953,301.0181591586799,153
13815000,27630.00000471147,-206832.38034603663,298.7305658594125,153
13820000,27640.000004713507,-206528.83444719517,302.1068788002777,153
13825000,27650.000004715544,-206460.90007770353,298.20813785010796,153
13830000,27660.00000471758,-205460.70786943042,299.053594374874,153
13835000,27670.00000471962,-206215.0883671831,303.112171231963,153
13840000,27680.000004721656,-206049.86851730978,301.70727135160485,153
13845000,27690.000004723694,-206151.41676767357,298.67961125444356,153
13850000,27700.00000472573,-205556.83235494862,301.42752541582195,153
13855000,27710.000004727768,-206019.9921375065,300.5958304894076,153
13860000,27720.000004729805,-206266.2410165224,301.6255811700015,153
13865000,27730.000004731843,-206221.56340329128,302.9182158544813,153
13870000,27740.00000473388,-206427.7034669735,299.75613790637146,153
13875000,27750.000004735917,-205952.10581126995,300.71026811751847,153
13880000,27760.000004737954,-206262.64024713798,303.1276828455059,153
13885000,27770.00000473999,-206244.3374547778,297.7833609012584,153
13890000,27780.00000474203,-206386.32044591906,302.9030730527312,153
13895000,27790.000004744066,-206687.52875413338,298.78419336643907,153
13900000,27800.000004746104,-205944.7948477678,297.05197905080763,153
13905000,27810.00000474814,-205927.54985727998,298.03866372883135,153
13910000,27820.000004750178,-206435.74339597044,302.1758423551778,153
13915000,27830.000004752215,-206492.70161080582,303.7914399781781,153
13920000,27840.000004754253,-206871.77576436172,300.07058569644175,153
13925000,27850.00000475629,-206518.6842516564,300.7996756064396,153
13930000,27860.000004758327,-206343.1300507232,297.5370346203091,153
13935000,27870.000004760364,-206599.88239783095,297.9687988366129,153
13940000,27880.0000047624,-206121.23235783482,300.28465718435507,153
13945000,27890.00000476444,-205842.35012353037,302.56978189665784,153
13950000,27900.000004766476,-206510.015997989,298.73743248232245,153
13955000,27910.000004768513,-207407.51769105252,299.3237814952908,153
13960000,27920.00000477055,-206777.89767387102,299.3578829646684,153
13965000,27930.000004772588,-206889.40712960064,301.8209081479163,153
13970000,27940.000004774625,-206532.3205803244,298.63790041165834,153
13975000,27950.000004776663,-207196.04299795604,297.58769566575324,153
13980000,27960.0000047787,-206368.87541334494,301.0024025941709,153
13985000,27970.000004780737,-206676.18416561827,305.22377089797266,153
13990000,27980.000004782774,-207087.28609832574,300.019904310278,153
13995000,27990.00000478481,-207454.30681542156,299.3078363164802,153
14000000,28000.00000478685,-207166.4174915013,295.14300613988473,153
14005000,28010.000004788886,-206614.84662125597,301.09886378141186,153
14010000,28020.000004790923,-206236.35524448322,297.23905014579015,153
14015000,28030.00000479296,-205416.88417402213,308.174756079021,153
14020000,28040.000004794998,-206537.19180067873,296.1372565659675,153
14025000,28050.000004797035,-207114.25812530937,299.36883227110434,153
14030000,28060.000004799072,-206172.2798394307,296.6553293027179,153
14035000,28070.00000480111,-206308.43807012006,297.1580090422618,153
14040000,28080.000004803147,-206868.56574991578,302.1454912336847,153
14045000,28090.000004805184,-207184.21230370447,299.5791699145852,153
14050000,28100.00000480722,-205984.63096928643,301.10591306202195,153
14055000,28110.00000480926,-206610.3309425551,303.3939592856034,153
14060000,28120.000004811296,-206890.9887937957,297.3098706337086,153
14065000,28130.000004813333,-206457.5298259895,295.0225674133569,153
14070000,28140.00000481537,-206405.66391384718,301.40859714872425,153
14075000,28150.000004817408,-206270.00549700076,301.10932394916443,153
14080000,28160.000004819445,-206957.19159020204,301.1972042564247,153
14085000,28170.000004821482,-206761.03769514465,303.7355652101628,153
14090000,28180.00000482352,-206030.322962414,302.28995025125585,153
14095000,28190.000004825557,-206622.79631519562,297.94131872400317,153
14100000,28200.000004827594,-206304.8935602142,302.1273945309977,153
14105000,28210.00000482963,-206246.8889891646,303.60093260479215,153
14110000,28220.00000483167,-205854.27849114302,301.07789289448056,153
14115000,28230.000004833706,-206237.09833209263,298.0272140392391,153
14120000,28240.000004835743,-206574.7446035319,299.6708539128597,153
14125000,28250.00000483778,-206564.78445565188,303.9441853841663,153
14130000,28260.000004839818,-206096.93113246385,300.5134205629208,153
14135000,28270.000004841855,-205943.2571581198,298.7373733313297,153
14140000,28280.000004843892,-205450.6245502726,297.9787670451679,153
14145000,28290.00000484593,-205940.59461545025,298.1809589950082,153
14150000,28300.000004847967,-206473.28315737296,300.0074166840533,153
14155000,28310.000004850004,-205922.33766513283,297.4031241489186,153
14160000,28320.00000485204,-206226.3452324468,300.91652999376464,153
14165000,28330.00000485408,-205832.77009120933,304.33581376359473,153
14170000,28340.000004856116,-206604.78716990247,302.95456595325186,153
14175000,28350.000004858153,-205971.3477638209,297.07094669383827,153
14180000,28360.00000486019,-206413.06421500968,297.33552311490024,153
14185000,28370.000004862228,-206564.06977959408,295.2702780774423,153
14190000,28380.000004864265,-206338.27802838245,295.4470094318289,153
14195000,28390.000004866302,-206243.81238710682,299.8801167388737,153
14200000,28400.00000486834,-206066.21171706193,300.0129871352975,153
14205000,28410.000004870377,-206610.50095371157,294.72121259776605,153
14210000,28420.000004872414,-206706.68319442938,306.68259655502203,153
14215000,28430.00000487445,-206914.80765952205,300.2514168971154,153
14220000,28440.00000487649,-206672.81891644688,297.81722756676197,153
14225000,28450.000004878526,-206744.57991318102,305.169660706601,153
14230000,28460.000004880563,-205755.92097690422,301.9066981148271,153
14235000,28470.0000048826,-206556.74990048714,299.0377229790768,153
14240000,28480.000004884638,-205964.7518441819,301.8384138892413,153
14245000,28490.000004886675,-206444.8276847304,299.78467815593683,153
14250000,28500.000004888712,-206515.24553551362,303.83623967517485,153
14255000,28510.00000489075,-207331.18339451798,296.0196309268501,153
14260000,28520.000004892787,-206629.94849386392,299.168236425514,153
14265000,28530.000004894824,-206386.82114099967,300.2135037358964,153
14270000,28540.00000489686,-205941.89109988208,303.78612199697153,153
14275000,28550.0000048989,-206119.32696597895,301.2087097054971,153
14280000,28560.000004900936,-206676.53128275054,299.7511882641153,153
14285000,28570.000004902973,-206708.7925785418,299.93566592863937,153
14290000,28580.00000490501,-206956.11363107094,300.24561216510176,153
14295000,28590.000004907048,-206914.49063664954,299.3271754070473,153
14300000,28600.000004909085,-206290.11470996297,303.27469321784395,153
14305000,28610.000004911122,-206415.80316905025,298.6569501727642,153
14310000,28620.00000491316,-206801.1154816273,304.2983513390528,153
14315000,28630.000004915197,-206421.6595627754,302.3671732923971,153
14320000,28640.000004917234,-206706.75442060188,298.19104390557305,153
14325000,28650.00000491927,-206734.1012063513,294.99908924786,153
14330000,28660.00000492131,-206399.6286100141,305.89208320170934,153
14335000,28670.000004923346,-207103.51654503332,295.0936844905568,153
14340000,28680.000004925383,-206602.30739700072,297.75429059160564,153
14345000,28690.00000492742,-206389.84499785653,300.0921185711844,153
14350000,28700.000004929458,-205975.89787980774,299.88937924271295,153
14355000,28710.000004931495,-206391.52148232283,299.37769298358734,153
14360000,28720.000004933532,-206703.02225245663,302.1981743466277,153
14365000,28730.00000493557,-206374.2185731657,298.479165651908,153
14370000,28740.000004937607,-206211.45745440538,303.3676459721497,153
14375000,28750.000004939644,-206598.1498692201,297.67380648594656,153
14380000,28760.00000494168,-206275.88746797317,302.91033988081676,153
14385000,28770.00000494372,-205312.48484917998,300.4731838405114,153
14390000,28780.000004945756,-205658.20586584008,300.09884403466424,153
14395000,28790.000004947793,-206252.32963105675,300.50934853503384,153
14400000,28800.00000494983,-206857.75958412327,300.29438361328494,153
14405000,28810.000004951868,-206368.13665325672,303.22749372621877,153
14410000,28820.000004953905,-206156.05908366886,300.40500926024083,153
14415000,28830.000004955942,-206388.39910242346,297.12030166338735,153
